original_user,hashed_user
LMP0113,df3bfb9c9bd0ea7864de1bdb3f106d1e3e2935b1cb2578f76793c0af7c425001
BGD0554,9210e255d85e0470beea9434426629872fb5cbe2b5a845eac95248b74d284056
JWP0240,4520f1c1d1e71a1f27f6ba5fee1e64539ae75ac24242497fe14cff898f47bd73
JBA0421,f84caca28b62e623cdfaa85ca2c550935bb475d5214badbd03937ae75c8c38ca
HFR0434,8513f80ebda72907f73434f7d5b6746e7aa72d04dc05bb75b1b6e02ae7c157d9
EVC0546,c256d78cf87a09f810e8aea46c401a1d4fb78233595964b8c9e7d9cdf522c4e8
CCM0069,05a76e1eaf6dfd04787578ea17459ff1a3e480a74376f8ae9e4888ba28dc2c67
BCE0425,422a42470e498e4243ffffe18b7c3816eb2dac0ddeb8877e51c39119db09b903
BCC0335,1d2d7138c8db9f0c550daddcf0c7a0a15bf6760e5410a48ec6f8fefbb9acc8bb
ALG0082,e1fcb671926ed790ee1d9cfb881deeaf958a134511ed44060097529e8d5304b3
ABB0427,5a846e5d7017380f6aee5299d97916fbeb7ee1ad4fcb22e9751391b125019c42
JXC0672,24845b95480c5e2ead1bc3fcaff322e0a4db96b5690ff9fc8d9f3e968a6ea05f
UHJ0555,3fa5b042a8f387a328f6fd9163b380b776656121663175ed12ee8a609bd6a72b
RCF0671,bf9a61827edbe0152a723e3f21ab7ef8ceab74c9fbc47fb669fcb800e6b50385
KAB0337,48818a5ebdaddd446c35841c9e22e07732c8813806d06303a1d36cfdfa3d14e5
JLR0351,283113d9defa3c2f74ed71ddbdc6a1aece57bc7420bd43b50141dedfe77ada43
JCT0334,0e91ce35347371b2921cef79efa9e5bde8255510158279734406f7124420a35f
BRR0245,d57c9af14b8a5f325f82b0d8e3398bab87940a64454c13bee3a28589852a8b73
BCA0609,ed8a6733c36dc58be7b6dbd923553994f54474fc2fb6c096725cb041ab10092e
AEH0281,3681c6bd51313951980211ba26dbbdd0139293006872970d2e6546410b64014b
CCH0439,3b5f1419f2e411b0d282eba4d567d3384fc1da98ac802deda334e62afb01cfba
OMM0111,f8c03a8bf3938a7d4e793c33d693eec43ebc459eaf6210a72cce74701566b0b9
WMH0615,202cfa3eb3caa69ceefdd7736c1b326d96ec1ac2295b11f17dbd9c925fe23dd3
TDS0246,47229eb05182301280cdb6378113e0b0526fb610bb8138d1d42f210a50d3f327
SBS0338,29ff6452c77b88e2d1aa3ca6930bb9f417320a47a3366f2f943e70dbf3c43179
SAM0079,2019708508810742a2da5a4bc80ab90c2528b6836f3855f0fdbad90332e5aef2
RQL0076,43bf534b5db970f13b5e86b2fc1f34371a1cdd688d689147ecb650f347923dbd
ROM0120,a71e6fd72ef1e9b87ec4d646b6619b13b9bdb1ea2dcf0cbcb706dbf2f94c2649
NGB0429,611e57e95ae582bc22ad7b7a1e704180527af83510475d6aba3312a4bf941e01
KSP0110,658639d0a52d153dfb7d57f91c8aa847a690d6c0a533188d2006265fb7134a74
MKK0616,16fc75f640c1a19b8ea68bd1b02bb091df30bd5b3a82cdb5a867807199400f91
DDA0185,ccebad685487f78555b66307a1abb3859f1facb4c0d8ca3cb5ef2cbf625358d3
CWW0017,14c390820442539976947a9f30552dd712bb0c318d3baafb9e52e4f71f949cac
CKO0978,b2ca141aa12379f36236f07bc793d6c6c24cb520cd4c91280c9d4d51e21f7fa7
CDM0332,f8f7e6c2f5e2f2f531082b4dc33c246bb0bc022bf36746c339e5d88ef306e0c1
AUS0412,4670d111f3421fe6c66420274b2ab8fe1d93dd985e9d681282252012d7c916a4
AMZ0993,86d70c191b7e6639664720ae7cd65d2cb9562f49d3eb981fb8db1233b3beb276
STY0991,5d4aeb15a320956b1841edaea57da2972057a1894cf87486c52ad349cb148d8f
SHW0333,0ac104edba36f6561047ef2aac12c64e653e81169d5d48e29cf8d28427b64ce0
OSW0680,2674ded2d948dc1d0d8cf6c351216cb7ed8248ed7a3921c76795c20df6151b07
MFR0433,935abaef99631b48e4c4764c8d64a4a8aa07ba6f5b1913480fb93c35fba9dff1
KQL0262,9886e06547804ea56b7f0a23560a6c2c5d43de25947b606f91906ff5c1effdb4
JHB0073,411c0e8c61092e038a700ad28fc2bde0ee2d43a1580764ee7e48a26c23ceb15c
IXH0619,3ad13cbf6c8795ee996c695b82332c663b2a46ff6b0311349f78edbb47aee714
GEK0666,bc3832c9a15f76b59dbf50c4571434910bdfd267225b215d27fb32fa7495f025
ELV0677,4db98b4670f92b2e461d5206598b77de39fa2fd99abc39bb865a09aa8d601ca3
CHP0443,76be222039f38916420787e8bf175a31e1f7a8f5994cde7f5afc3bfbc5bca651
CCN0611,66548ba7733026eec7344a2c99efe4d00194ac87fd1757f181274197a2f5586d
BTB0254,9c16d5ed25d4dc5d87f3cf5e341efbd20293e9053c1ab877f758672e92f467b9
AXW0121,6558df0ff1cb1e47bfa0eb5d0e20e59aef1fffadc03f5b3153d1fc828ae24a6e
AVW0409,e8903e50c90af24efd35e91a5a2303b40f55d2228b562f7150f1fb551831c6aa
EYE0188,71584977ad2b2488db37d5e96db04dc85d1efb7c168b125522f30d74cabdc5bf
KKM0182,d1ba6848f57a2e41b6e823f723b8116211c195ad448b0153407d4ab821517e4d
KZW0440,41447876ac0188535da93375df3524622e0f591f1b25bd74b8b1eb9d1c706a1c
ORR0977,3dce98a517613ddd3d904594bd93a71c6c14cf40ddca612bb4d6b4b217d2b555
RMH0406,7380e6f0db4d3bd87bb6f35d23d3a2b4f093c8a343b7548c5dea032d4c55c9c8
STD0242,6fd80adf6b40b5c1ea2d808724256f130540bb14e72bbdaf5ddbbe1aabd5536a
TRK0066,abefb3f0a1ddfebf2a224bebada0c4622dc10b51bbdaa37c9cf63bbc731cb49a
SHC0237,8eb79490efcf2911a8fdc81edc3d732a33dbe7d5cb959f0bead30be6df14a53f
KKI0435,9c3b5202bf95cb39c3db9da137ec2299581f2c5ff8b2d84618d22d0ed04d1801
DOK0341,6ed4f3f625d47f763195cf910e2884b7b5fd1fb9a7a60f6a8594fdf9820280d6
JBO0420,d7452f94e13648992e2d43b61afaefcf19588b3cf31cc6bf189d0a68cd1e2245
INB0068,ae12c869f23781c366bad68f9577d6228f9d583b924aa6c32455bb77bb86c8ce
GSP0669,368b3f0e907a33d041810e8dcd009c333c716432d75403a8fbd30b96bd82f44f
ECD0610,ae0e776f739587eb6e37af287bf4b20c47b1ccf39fbd88b0595111b5249354d4
DBW0282,2e7087691c003d8593351c9ef1faeabf73d220ed0e4aeed297988c99ec8fd4a3
CAC0244,ad03c90c07f874160ae26da061ed65caa743ed233dc8d96b36a654eea0d47eba
BFF0257,f0d679a275f488ab0d4598c8a3cf45c5b5acd28f88625998e1787b70f64359d3
AYM0107,111ad48a5f3f9eeb5917179f4391a7dba3c46c48e7bd24d4fc28ccb599a3545d
JTF0661,a144c2a99834bcb190f95f9d47f37a0546f8e99f11ba5498f90c964670f15c63
MLB0010,8725df6e6c1416194855256f8aab24c3593f7d064a0819ae5fbd826c4bc38734
LWP0626,7c65aaf461f7adb041733d9b0920674a784a4d2f2ce1aa9ee6ecf25cffe2cd17
JNW0414,38fe80daf9f5e42f1ccb7c24ceb3b2db6408956050f8bd4ab8a2ef6118bc8957
IBP0601,d16e0cae1fcd2c216903f5d27b8eea3f48970127baf9e0b6a79421ea55258671
DWO0241,76dd7448bc74cb2e862f29d0fae2d48e11314eb8197a91a8ad7b45cccaa629e3
BNO0995,50328e83a9b00dbdd952e4b8f7b2e6349c053b28e03cd9f6e7f161fa3f6dfcac
BLW0992,a4342e4f3eefe5ebb1fd7d9a2ffe5cb2f52aa367226372642398ce9a68126dc2
GWV0408,e95d71a07025199b480f3f1697c3c01683d98ba4c4b3338630de4b9189c6991a
KAW0424,5674b763594785b2a9a1691ea91566b3a713f61f06d1acbed23bac001b376580
XDF0261,23ba0c43c8a3a3d1fdd68e675e9dff6b07263e0b0f831d4d66bb7512eef91234
SAJ0330,3da810147070388a7225d51020b302ef5d141c8d1da96cc8ca1f1814a597818c
PZM0602,0bfad1621e77757aa1ea8046657efa086dafcfd4527381b9675d3c7d83eb7768
MIP0183,b0cf0d14c85c2aa819c791a7ba3331dfc32bcc2debedec7710cc55f7f4495f67
JBW0623,a37d0face9bbdc497412d282f416fd613d5f7b7dd4533d52c628f233d04a9733
JKN0431,e869939bbbdc7491bd5356d476827e2c880248a4efce1b9c2bd9b49a61a38a8f
EAW0253,18f622766ad255291eb009d3a15ae53c85ae6c66849cbc081098760abab9f6cd
DRG0536,86103c1c6f20a5658f02a624c8d5aeae301ecad0c1d35856c222ab9e12112fce
CRS0346,8c412a73895459c05b61afa3466ebfc5e7ff13706d646010e3f1c677a73b7b89
CKR0339,e5d7243eea24f234d5243138fca4a9d9e789f26fe69e77cd460e6a5e3fb89d69
ACR0280,22b0f058f49c2a4cd670421a56e9e18a2328f64fe2b9fd93951fa5aa2cedebe1
IWG0542,65e339d11948457c879911780674e0fec0ece46543fce54c0b0aff76ddec62d2
MNF0048,6a02fc28313b359d39fc068fffbadf35f75da37078e881f12bd44e0c452ea241
WVT0071,878b9384a26a793aad11c9f5daf9089b39ccbf4d40552fa8cab24b1ea48ee52e
VKD0415,1a0c4f357775af28fb296ca5fb3cbda002e9963135c001d7b958aaf7f2c35d20
MTR0674,50508d8c2bb908573d7bd2c1267e59888ed7f1da780c850d0a0bfffee47a1e3b
MRS0180,57c9bc97ba34e21e0ee689029106203da24809caf7a6c5ffc41970f6f06d6995
ATB0075,b4755425d57f82d5df3fa55c78749220cbfae7780d3575c97f832f7de2b97156
GGB0550,bcca27f9690a31fe4c93c30ef571239db4f28fd1389224827d6df73663e096ce
DPR0442,f4bb46432de4db369b9edcfafa876c1d1639207da8fb25b2fd4c510e193846c2
AJJ0621,8baf326300367a62c7a5557200789083a8bfeb6222ebe4c26148ef0689bd3c3c
AHF0181,efc9f29bf8fdb3f0615dc7539a25c7d39427b822286d2e902ae0f02ed470de17
MLW0987,1cf9901bda43e1396c3da78ae83480405468c3cf3eac98d5cd0568a8ce5ed656
TVJ0250,5e9db0ef752f41ee40eb96fa644543b88687825785fee17e4a4762ba8d48ec33
RAC0613,c7b977041f03af671edc8f201fd203519050dbc7672ea66c430690b6d680ea2c
YAA0548,9cfe541ec1be8cc346f1ba7fa8f6565ef0e5dbcbb3cc63b78b990f34f7cb7a55
YLW0544,b7b9110f2c2286120332e2a906f7582322309e27f54fcd717562f83912e2d948
JAL0618,b17d4a5c0ba7ba88f73e6c2d74e2bf792bbb10e545233b1f62ce3e49f96ccd78
WMG0258,8ec3ec2dee9d79bd82483d20ce31ce7d454cb3e05247ea99ac9b2a2ea782c76f
HRP0605,5a8bf2dbe107446d04b741131a8fc5555b00f05870360bdb63310c06969338c3
KVG0678,f3d3f6bd0d03e76e7895b39e7c1a04ab6c8310aa2e19227ca025831a858e4662
EZR0547,192d4eb1f95c19a107d87ea79649d32bfc514f62a9fcd56d674602847a19c427
GKP0331,4b9a1dcd0d5bdca06eb8030132d49bdb862aa1836ed2154d49342a643387e9e7
BCH0676,52dfdf6ab028007c7f4c98a15c8572879e68fb1b0417470c468cdb6d81317239
BEF0278,51b2e31209703eda09acf9038063c29d5b220b53685e1b998ac608a564f5929b
CBP0445,b30ba7d6929c9034640d4b21e7ac5b26de24b2969bab6875c66e8e11091131d7
BCE0013,cf2458f003c7a7a31b90193b13cd304202ff44dc87890173e1c364be35075eb8
ETR0438,f08809fad4c1f6b111363e87c2a6c335ece2e8d6f37880cedaec98f60bcb9cec
CQG0603,bd209cd542029e0f7932e250cd3959d6ef4c0c5b5f996ecaec0bb4cea02a34cd
WEH0432,b9353fe4cbe7a538e8dea78a5ec5da439383108470d862975baeadb8bab8b766
MFG0430,ec405c3b21a54331b5110a1228cfcd033306217620b539b8a51e30aac10db872
VWK0541,9574b663932c1bef3897001dabd4a00d6cb5f4c29202110cfd42a6ada3ee7111
TVM0628,ca74e7b505aa9c2a55c79b307fabcebcdf3255332471479909a2d7acc2ad1f9c
THN0122,2f8547a8094c40e603e00db2782016279524000db0d6cd53de4c9046dcab9fe2
NMM0407,2a51a074eac5eccfe4b5d0a20417423cd0e58d7740d8158fde117c18d6a9b837
NGG0630,eda3ae78ee67603589cc4eb37033d1f8e7b5b80c901a5a57407a3867908671c5
MAP0627,85cdc5032f850b1a1f69c7d0786c8fbbdbe120c6c2d1f8bd782c60e6a237a9e3
DDF0352,cec23444be30af1b4b52b67bb5a9eda14ada497b8d349379ab5a924b22045549
JMS0067,1b3284a78c5bcf72c97373c6b06406a5ad09ed2dbd96d7cb296eaa6994144d27
IRG0001,828729d4e3e5d8021281b316a62e6c54027bd80a1bc1676fb0999623c60b4720
INJ0422,d695a8ea1235f6c2203c9f38bc03b847954f23f569b84b2c41e7e2d30fba047e
CSK0084,507d1cb7349e8b3a5b11020856ba3c9e3b0e5d0185f649341d8dbd504ed155e6
COB0411,079488af2f9129585fb4fd9cd5d0677a6a398b7f96960ded0467a31a0bbe8ec9
CNO0239,fc89e51ec3df17c581a248481b11ded9e4349f9830316c77bdb34db7b05baea6
CJM0243,2abcd23d7b13a028464ef7ba23579d98ac1b0f4845b0bb4dc0729e8675164564
BKC0344,aca76d95ba686a08e085fd6d8950c75bd6e1ebae2d45e8cef1cac1dfe103bda7
LRK0423,8fee63a37f16aeffd03406036224deb65a7cfcb93bad6733045f9c9240848e29
IMV0086,b7711c1a5989bb9364d06943741a9084ecd051380007c4dab9754e681b81c5e3
MCF0179,12a8355a075e92cfe187a7056dd01d5971cc10283c5a61bea82b6df3d64e0738
GTC0106,f1b3f35757bfe22b25005e6ffc9ac74c41e0cd9c76d7675121767b73f1741869
SPR0287,075664929a5d7269f752505297818d17d5150bfcd239bcd6ea50faf7c12bd7f0
VSG0016,00cbcc7f651333d80783e33ea8b0b9cb1a4ce1c56b2c356ec7677cc0ab9ad396
NLG0552,1a221374c70ddfdc264e620fc8700f84967d7ac2eb51e792678942c8f127e829
GJG0070,eabf80f92b7a0a147085933a42a7bb95001dc4accc494f9403f377adf607e574
GJM0417,9c319ec04d33b67f89d7e641405a2b897b4e2d34034f7437bb345e0743879856
DCB0413,a59e5ab27f97aedce91df77bb588d5bb5060afd7f7ddbd080168cf84c6d879f0
GAG0238,5c1a3d79bc0d6c079204e610838c5d1d67810e95edc8f269198a20fd43dad8e1
CLR0343,6eeebdd87670f503ca8fefda2895a3f32905b327dc21863fe38d2427a85c2af3
CJL0436,2578cdd44188c34e262c9f83367e57590ba82d1f0c063df25acfe7d54383f46a
CJD0114,6e9d559512bfccc607ac646095e463b739ef20317aa0c91300eb1d72de3efa16
ATC0286,62e7b1f7f4ed01f100e5d02f018467e69e187bdefec1aa0d19012ac3a4738852
ACW0260,444a8bdfdc1ce3950775f5f28ff24a2f03073ed3091edd8c3f1ccb3c9411b2ad
AAT0419,e5866e7003d077e92061930aaa31bfb1e37dc043bbd7dff6ab21199c5b5b9957
LPW0545,ed3df09ba386677826ff81993a6ea0347157f40b64b30beacb26102812e69032
MHD0984,100e752f8f084acdae8b629b117e0140be4b92749f1cd4d592053c29f32dd3f8
MXB0675,47bb24424adce3256a66d62b86b7698c92b0a0254629546f5ebf83a69285bfb5
TOB0336,73952c2186ecf3b571db4093cfa58e2228fb6ceaf2bd34f3396900915a99ebe3
PBA0617,cb841d9c48dca22a6c8c58c6166a6d80e8a47d3321e608e284b2b08151244cff
SSG0256,c85bd3422a3d1a5af70814a68fd3d78274caf3fc4005c3a18ea284357291dacc
KJK0279,445f3bf7ec1904c0dbde1bc5f2210f3dfe022dc510e388f421ee63e8b4370033
JHK0221,a9c6a19c868297fbdf369191a9af5a5a0bcb11c3372ec3d2ca89df85f08b5c55
GQE0018,a231fae879521cb5cd859fb11a91256649d478aabf9e64b4fb2339cf81000753
HKB0608,d5ea3d9c355951a9550b0ababe114d12f99e5d4879c55dfda051e063cb767f9c
GWP0206,bc0ef92c5a4970627c9728a5e3f1e2051aabd3cb3dc639266dc44297b76cc887
VHS0606,0dff8433115993b5d93b41fc28b82739a2857fdf72133d62c1829a0aeff4b26f
GLR0612,1d4e4570b4a4223f2051465c01e1bacfa299828889bf745af2ca9e898122d31c
EZC0251,402c02a56bb60596083566802ac5728864053b126754b9bf29b83db97136efe6
BCB0186,975f4452e2030823a1f8b806cbad1c26f65ff627292370a5e5be0fd386947e48
ABC0207,9c0270d91ca64ddca371b4ab793d07b6ce63f2026c2df373110a8332aac9b7c3
HKH0329,20e1baf0352af5e5e74453d0e3fc86d205ea21c7a33ecdf251651a481870b0de
CNA0033,72888184fec73eeb04156b80f9b747b75b0b813ae594cb0f71e6370127504bf8
CAW0160,3b7c5c03495226f8e00a7355306d3fca1772de06011f2fd46053e3d41fc9f2b0
DSB0210,e665777b797d5a67ab21a729cba1352fce28baa2aacc6baeac6fd9ab480e0334
IJV0012,3d720839032b67c891172a17e199cca6b3afda6ed4308555356d92de4918028a
KOM0197,e79c294b94205fce9a9ceb274f04c96498c78804f97c1231f65ac9b3fea37e54
OPM0980,d00c0159e7e4ecdadff4011e0f0d689b6c9cee6eee74854c55f0fc72ad6d74ed
WIW0194,ee18d7facad81f68685be313a2da0e67e0c8341cc4ed152dc606d7736fd81058
RRD0039,59d79706306db5419c7609dffb6e0e5b8692dfdee2672a38c7b1df98a8ae7855
MST0193,38481290f99cea45409612299a4f611828aa4a7cb7361196626fd9c0f6868a4d
BBS0032,6faf66146bd04a507401ba8ac993020ce28cd9d4d27dc84e90c23ed1d99d4edd
IEC0034,d7b3a8c7997486465dab853494bd3acab3157a1050bc601dbc1ce9c1f50f9219
JLN0022,1a2fac6e90d472676a2a2aab872f4b6c498d50b68ddc4c4cbf53be12a1ef2275
OWM0021,372d1ac3dd556f72c7ae4e7b7cc194a84595a4fa87b1d195a6995a534ec97211
RJC0035,938527bbe02a8034a57e9e6d5f0f42b0394c7eb63dc985d61fdf9ed631c93812
TOG0025,c0768bb339b8a45fa5c2e48469a4eec74a6628f1faf63a1a2b011bab6f5b7bd5
BOW0011,939d4f004659a35a69859299db22777c2c269bec97ce169a1c756628af8a7d9f
DRP0222,0803bc2cb8d95e949a5c0c697b9b6a4653c8b5d613b99a9a2dd4255d99fa6bae
TNA0036,7b2cee8eabbf29234169b73263cc605740b65eabfe934264701be85e184b7b38
WUP0979,7f818ae4fb6fce335db665353d8023258ce3a6cc313589f63619519412e3d04b
DNH0023,da55d1c7373472851a83132df6da86f37006eb4fedc1de2a070f05c1ecd41738
GFL0196,20410bcd013943418f8fb56d33c94830f94c419e1a09a94519f5c729e6ea9f53
LLM0211,e62f2222c5c60a7e2f71042cc9c3e679f66164b234b6569de215af3fd4329cd3
LMD0218,cab473469e522dae0a67e0be293d34993f56da36117e7442fca3f244430c6632
OTC0985,d633e0251307c3c26bc959e9a149e79fe0ebc841414d39bcfbb3512754bde773
CAY0024,23240d865055081aca28597594909f0116e15470e18ffbe0cfa0234abe805b07
LZJ0215,18f8c3f86b42764be266125212c8f03acf0db1e3989084de70e7345313cac997
SMH0358,261448f0a0b22d031b276eb3306130e0114a2ad61855cd199dd814cfcf61d333
AAD0986,80ba378f8814910052c44655cf8bfed05ec5549b98100b2c5b79cdea212b0475
SDM0375,80ccdf0561614c3cf6f3765b20dbfcbbf7a4e66a0ed6e74c09bbffc46210489f
SNM0190,47706f47786ae1e852fd7ceae845fdae61c481ebf81b663c964124fbc7207923
LAP0982,c8f15b4957280021a649e52fe952e4732f254eea30954532a98f5664cc478551
CSC0373,e70213fdc007ae75dbb7246e600aad7a0e313b43028607d25b90b37ca82b36e7
BCS0212,d5fb54981fe9cb52c894ce229b4f9b62056dbf28c280c5df78a3339831f38bf3
FBB0213,79d80965d0b9a7fb813d9a9259c7ec2efb1373c8d97e86b9920fee8bb144ac8f
DGS0220,78d91c3fc565d5333f2b630cc5ce91579c50d78bd8af6b24c71cfa854253e6fd
TIH0348,13922d3476e543112534040557476c1417e07f89d058a36910959554cd5f8157
ANC0037,8b3829aaf5577fd1354a26468ec1e5adb1c71feb9e080f307635022ec68a8fc1
GLP0981,3ab98d9b17dc2d0b441ef1c705c72b4d8601d8af5efc2eaaaec9e2b330a6d5cf
JVA0208,c6af08dad46e2f68776889ae7b6a76a419041a8355dd5544e5bbcb2b7c3334a1
MXS0165,994bee44f384f2f7aa94fcece424808ca95db54a1820cd0ae454300738a122ab
JRC0983,216985795eac4499713a105f2a256e723b0636e0bfab4d729f53750d445abce7
JPB0031,5e21111ead9a08e821e8845b8f7aee93ac7ea28ebecd3107f83046320eec297e
DEL0161,1b4531f76d89222597bcf772bcbdf15757825886d8944d8ea014f99f0e92f18b
CCF0150,a747d35d8c0cabaa012f557199abfb35e2c6dd29d778096194efea952da20b0a
DJP0146,51415ffc9b6b16b04773d89c4b7ecdbb4a4293c2920609d0c848d1374b436862
TRH0056,acc135c9d09ace049f71ecbf2a97de237af9745840dcadfbb882a916fec97d51
XYR0049,8e6e2f914115f176a9629a319397159c632c99397fde476e9f279a79f5e9f620
PBM0839,41c224c3291fbd9d0f95a8d30f8518dfec1394d917e8c30a6bebdef5c037b9e2
FIB0151,aa38e995fbffdf2f61ed2617e2716e39b0ffe548ee6a70e3adbfb79e682abb0f
JSC0836,6a8bc440777e7a846dcc3ba9c126271a0a308e0b327e46c6dccf84212cdbee60
KNG0826,f24b8dd2e29bd579d1330a2b6cab5b56c7968af940d7094889ae4354f3d889e1
ZBD0847,3027c28b0491c9328035062120af3d7ca1eb6a02a3f9ec69c1b91fac1a089abf
CTC0119,064c7a434207d95aad703413a19f55e4b6f56aca6ad1870e3e970d7dca70f565
RJJ0177,1a9fe7a682406bbe43c5691533d23e0b050f839d6ac2ac9cf9d0cc722674c981
ACT0844,01766b01b443ca997fc32f9d1760751d71dc57cf70295d3ce22d92d3fd364052
JJF0833,8c26eb88b25202f6c9d1df1997783984621cae39b06911f416f5ddb481680f8c
LBD0835,56ef8093d2eec1a3fa3e9f5961e179b625432bf5ac6f4136d6b7c5a8abc6f7f4
IAT0143,2c1a7a0f7c910e9d64088901061a86f9d4504dcf9831a3010544f90467b4b093
RRF0831,512126d44429cb2d03452b67f1ce68b1245234281b61cea4d347270a754828de
SGW0846,94365d3ffeddd99d55f456964929b540997096428aaf41de016e4aca35e5806e
CMC0823,841cad81ba85bcdf49c3918ed01c6414ef6e9931052af5762ce06ae4fd0a72ff
DBC0832,343c9a7c8f0f905a28b709f2538720ff8b4c6698c24b35519b57eb73c5ad671a
EWE0055,336d2ee716543ea4c3b0002c5ee664bc9658dfe41a9339f5f58cd40bb0c58562
JZM0149,603c7cf1a531a031d547335aca21f425de3289264576b0588fbf58f0685e6b5f
NPS0850,133d3d40cafb996607e76c482fc1696cfed1b110dd17bb19526234441d54fecf
SHK0822,029dfec0ca96d74db8328230af8d484d4b67da688eccf5b5729a5649e4f1aae3
RJC0828,106d145b72b520713f63e058b2e41fc9420d13e993c17aae87b4017af13856ec
JSC0054,0f622c40b519ede4bc2a7a1e458357ca30c98daca02800fec223479288854215
ABS0840,756384218a4a8e405145e25c045f818dffef68dfffa95d4ac200cb67aad59ef6
HNC0052,6204feda82e9ca8f4686c71edd662b135052275e969d731613075724e9708b88
PAB0788,3ba1c2afdb080c046872966df01c32f0d3d281a303206c1b13acbc803264ec0c
SKR0141,d199b0389ba44a56519649292c1b819d3a6aa314f59556f19b267ec481360523
HMW0829,133681dd6d8956bc72146814cf75cc3ca4229c23c3ac24c373790409ff6e6eeb
IEV0003,0370e55c6433988016b1465ada3a7c133a27df40421b7f06cd5b242384bb0b52
ICF0824,72364f23eae482502b572f6f17c68aaa4da0d57eeed8260b7913492c950a8fba
QJP0843,4b7e784931f225686dd0478a0c07d333d0b2427e300be552a5e1cd7540fd6d46
RHR0842,36266a42d14d2ebd00d64cc147037247307e9a24e74660a1e501183eb0ac1ed7
MLG0821,a226f9ad4ee4569dec9a9dcdf70c22e5de7abcfc10c39ca44f8005ec05082bd8
MBG0838,b9fa1572a9ac65f17e56220a3a63ffd219ae1a81fc499231b6f25b54bd0dd1d3
HYM0837,becb61a8ba3e97aa32d5201f101340955ad9e90e155206321f131765f34e3076
BCC0825,43b15ce30819a30c2a8c1a560965816a8b85a4fa8e45704643e14699d389d362
ESR0841,97b402894165b5bc3cecbf7234ffbb2bf0f15997a2cc379617883b627802fe3b
NCC0144,2dced249c2bde045356250b758ca81e882143c677b3a4b7a19b287b987aaa4a9
RSG0009,cdc1da723bf00f69cdc9ca0d095c941285c2a00baa5efce2753bb592e99a9351
SBS0827,edd929c7d6aac69ce885b36ec6d46a11ab75c09e52c1ea242a3cbe0706a5decb
SJB0834,8d5db9e1d405f198d795c0faca69e303b4bac9dc19b2bfdf8739aaa8da6be1c3
WAB0277,eac6c3bcd9c934e568686d49690cc12100c52c240400f5e1a64e189d3a549782
RWH0078,22dcc51f339a5e54e60238a079cef32694d90434bb5c2ab6ce6ec9629a14cdc8
LMB0271,38cb475698f9017e1a896458b21d3f9d701e2f7797e7659d2fcf1d53639e7533
SRF0199,53e506ab5466d0fb924cb0c85333f0a5296067963cffb120d72dc0fa69b669ec
AKG0103,a50d88bddae671ca53a2a1010af98ee2e9e510b032b772b3a912b00003008925
CRH0101,c2c6d65003ce5b14db1b9eb781f737a9d2b8385056518a8c14d392947881dba3
CYG0689,12da19e1a6ff3f78b757d2b5c67b3ada82f3a898a90ca4f4fb1364594cbaf2b7
DRJ0685,c31cba1c2f814440ba7ae4a46839b90ab1d848e3bda307049b73bdf763a0a40b
KDD0104,54141d11554dcfc2e2ab57d54aec280403e6dc05f10abf47db2ec0aeec1641bc
TTA0690,d91e2fe3a80ee1ee17a79d26faa80afadf2e80d5aa735dcfa3156e9aac09ce07
BCO0270,c92faf3124ace504973f07d656ce0fae04b80e3ab07fc1f1d0818571d4654a07
BPC0693,b5fa4b5159d6a01bd32d35b3e7bfdf56cfed7c424169f801a77c4af4e1c2a1bf
LPH0662,db5155d5e3e61b057c352702833595ed3b2d7427ece728bfacb26577f5d9ecdc
MMF0102,c497b6f73747839b633e07e84139eae666bb7a5b3220876716f8990070b17207
RSW0692,062a7ccb37005de759e83774d788386bcc02b1ba316d95c70570ff972826aad1
DLU0276,551d3f9b2978c5afa8749c70b346c9773b89e4178658923b394624b0a823f1a7
SOJ0269,c88013f591994cd7300e4aa2eb06b1ccac175663aa60120331b85babe997d338
AEB0275,e0da1026a3098bfa6ab2839c8ed376eeaff3e811a1ca92f3820b497facfeabf6
LPR0099,41042b3c28c79bd38ded63db13c7591c5559227841019322bbc12dd49f537a74
IEH0096,aa305aa2a707bb1c32444f7a995531ee817a01a42ca01ec370f60a6cfc7ee9b5
BTS0268,0f042bb4cc190d09eac673fd00a1d7e7d1b55f8dc44cdf5bcfaf712eb297539f
CAH0695,974549aba6252f3fd4132a1ce14ce58bf9fcab8fa4aa5fdf0c0d548329a684f1
CLT0683,d160a42f5d6a9e994e3ec16138108602457a8e0a18ae68131ea21e52f66bf7cf
TLN0274,d66d7ecc199651f313edbf64b1f5503335acc6abf304d244871fbdc2089df70c
VGJ0098,9bf36b99cbc67c1b73bab385091d92898a02c65f9c6a21da11987353c571cd80
CMB0273,333f6656e0d871727ed645d454ccd103c0b7ae1b3bfef21e97e8b3bbf115113d
SHO0687,4359a034ba251b15ab6f187b5960037fdb5c828b4f3716b6359cb684bcb91526
HCT0682,8ae9594427b2aad2874d865d897280a3a8e0335a60f3736cc4dbad0afd9d9772
GKS0198,1b7b2f8b1add247f5c808fb21f6e18fb23cd9b5da3ea2aeb7f84e74caa41dd70
AKQ0686,59f850c2d45e7d5bb6fbab560bdf3a99a78f0d535bbc5457d7146bbcaf0ebe82
FAS0100,e49608cf12249112ce045f83c4a828357c5e0b67dd7b10d5cb7b35c32a8914a7
